compression,file.size,frame.size,accuracy,precision,recall,time,chunks,index.type
RAW,100,2_5min,0.8125,0.868270332,0.8125,Midday2,12,Analytical_Indices
RAW,100,2_5min,0.861111111,0.873699854,0.861111111,Midday3,12,Analytical_Indices
RAW,100,2_5min,0.696864111,0.768561425,0.697624269,Midnight1,12,Analytical_Indices
RAW,100,2_5min,0.927083333,0.927592907,0.927083333,Midnight2,12,Analytical_Indices
RAW,100,2_5min,0.839721254,0.844705981,0.83998538,Midnight3,12,Analytical_Indices
VBR0,22.56,2_5min,0.572916667,0.635398019,0.572916667,Dawn1,12,Analytical_Indices
VBR0,22.56,2_5min,0.902777778,0.912182299,0.902777778,Dawn2,12,Analytical_Indices
VBR0,22.56,2_5min,0.696428571,0.685784678,0.69212963,Dawn3,12,Analytical_Indices
VBR0,22.56,2_5min,0.861111111,0.862952962,0.861111111,Dusk1,12,Analytical_Indices
VBR0,22.56,2_5min,0.697916667,0.731386959,0.697916667,Dusk2,12,Analytical_Indices
VBR0,22.56,2_5min,0.505226481,0.478344988,0.506907895,Dusk3,12,Analytical_Indices
VBR0,22.56,2_5min,0.692857143,0.720606016,0.672949735,Midday1,12,Analytical_Indices
VBR0,22.56,2_5min,0.815972222,0.827118898,0.815972222,Midday2,12,Analytical_Indices
VBR0,22.56,2_5min,0.846689895,0.86370477,0.847222222,Midday3,12,Analytical_Indices
VBR0,22.56,2_5min,0.459930314,0.499518086,0.459356725,Midnight1,12,Analytical_Indices
VBR0,22.56,2_5min,0.746527778,0.742597623,0.746527778,Midnight2,12,Analytical_Indices
VBR0,22.56,2_5min,0.704861111,0.717927171,0.704861111,Midnight3,12,Analytical_Indices
CBR128,16.667,20min,0.638888889,0.690598291,0.638888889,Dawn1,12,Analytical_Indices
CBR128,16.667,20min,0.75,0.754273504,0.75,Dawn2,12,Analytical_Indices
CBR128,16.667,20min,0.514285714,0.491666667,0.536111111,Dawn3,12,Analytical_Indices
CBR128,16.667,20min,0.666666667,0.676961927,0.666666667,Dusk1,12,Analytical_Indices
CBR128,16.667,20min,0.611111111,0.626559715,0.611111111,Dusk2,12,Analytical_Indices
CBR128,16.667,20min,0.555555556,0.573412698,0.555555556,Dusk3,12,Analytical_Indices
CBR128,16.667,20min,0.621621622,0.628571429,0.590277778,Midday1,12,Analytical_Indices
CBR128,16.667,20min,0.638888889,0.693957115,0.638888889,Midday2,12,Analytical_Indices
CBR128,16.667,20min,0.75,0.803571429,0.75,Midday3,12,Analytical_Indices
CBR128,16.667,20min,0.444444444,0.455555556,0.444444444,Midnight1,12,Analytical_Indices
CBR128,16.667,20min,0.694444444,0.68968254,0.694444444,Midnight2,12,Analytical_Indices
CBR128,16.667,20min,0.611111111,0.613442113,0.611111111,Midnight3,12,Analytical_Indices
CBR16,2.08,20min,0.833333333,0.843803419,0.833333333,Dawn1,12,Analytical_Indices
CBR16,2.08,20min,0.888888889,0.895238095,0.888888889,Dawn2,12,Analytical_Indices
CBR16,2.08,20min,0.857142857,0.846590909,0.838425926,Dawn3,12,Analytical_Indices
CBR16,2.08,20min,0.833333333,0.874183007,0.833333333,Dusk1,12,Analytical_Indices
CBR16,2.08,20min,0.5,0.581818182,0.5,Dusk2,12,Analytical_Indices
CBR16,2.08,20min,0.555555556,0.66017316,0.555555556,Dusk3,12,Analytical_Indices
CBR16,2.08,20min,0.685714286,0.668300654,0.650793651,Midday1,12,Analytical_Indices
CBR16,2.08,20min,0.944444444,0.946581197,0.944444444,Midday2,12,Analytical_Indices
CBR16,2.08,20min,0.861111111,0.877777778,0.861111111,Midday3,12,Analytical_Indices
CBR16,2.08,20min,0.527777778,0.56031746,0.527777778,Midnight1,12,Analytical_Indices
CBR16,2.08,20min,0.944444444,0.952380952,0.944444444,Midnight2,12,Analytical_Indices
CBR16,2.08,20min,0.5,0.495906433,0.5,Midnight3,12,Analytical_Indices
CBR256,33.35,20min,0.611111111,0.666666667,0.611111111,Dawn1,12,Analytical_Indices
CBR256,33.35,20min,0.833333333,0.854166667,0.833333333,Dawn2,12,Analytical_Indices
CBR256,33.35,20min,0.6,0.594017094,0.618518519,Dawn3,12,Analytical_Indices
CBR256,33.35,20min,0.805555556,0.805128205,0.805555556,Dusk1,12,Analytical_Indices
CBR256,33.35,20min,0.694444444,0.74811463,0.694444444,Dusk2,12,Analytical_Indices
CBR256,33.35,20min,0.583333333,0.612373737,0.583333333,Dusk3,12,Analytical_Indices
CBR256,33.35,20min,0.648648649,0.734640523,0.636574074,Midday1,12,Analytical_Indices
CBR256,33.35,20min,0.638888889,0.692063492,0.638888889,Midday2,12,Analytical_Indices
CBR256,33.35,20min,0.833333333,0.870192308,0.833333333,Midday3,12,Analytical_Indices
CBR256,33.35,20min,0.555555556,0.598364598,0.555555556,Midnight1,12,Analytical_Indices
CBR256,33.35,20min,0.888888889,0.9,0.888888889,Midnight2,12,Analytical_Indices
CBR256,33.35,20min,0.694444444,0.714814815,0.694444444,Midnight3,12,Analytical_Indices
CBR32,4.16,20min,0.722222222,0.726190476,0.722222222,Dawn1,12,Analytical_Indices
CBR32,4.16,20min,0.833333333,0.870192308,0.833333333,Dawn2,12,Analytical_Indices
CBR32,4.16,20min,0.685714286,0.768518519,0.706018519,Dawn3,12,Analytical_Indices
CBR32,4.16,20min,0.916666667,0.923076923,0.916666667,Dusk1,12,Analytical_Indices
CBR32,4.16,20min,0.444444444,0.44021164,0.444444444,Dusk2,12,Analytical_Indices
CBR32,4.16,20min,0.611111111,0.675757576,0.611111111,Dusk3,12,Analytical_Indices
CBR32,4.16,20min,0.837837838,0.857142857,0.861111111,Midday1,12,Analytical_Indices
CBR32,4.16,20min,0.916666667,0.933333333,0.916666667,Midday2,12,Analytical_Indices
CBR32,4.16,20min,0.916666667,0.922077922,0.916666667,Midday3,12,Analytical_Indices
CBR32,4.16,20min,0.416666667,0.532763533,0.416666667,Midnight1,12,Analytical_Indices
CBR32,4.16,20min,0.527777778,0.487993488,0.527777778,Midnight2,12,Analytical_Indices
CBR32,4.16,20min,0.694444444,0.714814815,0.694444444,Midnight3,12,Analytical_Indices
CBR320,41.6,20min,0.5,0.624338624,0.5,Dawn1,12,Analytical_Indices
CBR320,41.6,20min,0.694444444,0.689484127,0.694444444,Dawn2,12,Analytical_Indices
CBR320,41.6,20min,0.685714286,0.69212963,0.681018519,Dawn3,12,Analytical_Indices
CBR320,41.6,20min,0.833333333,0.847222222,0.833333333,Dusk1,12,Analytical_Indices
CBR320,41.6,20min,0.583333333,0.637815126,0.583333333,Dusk2,12,Analytical_Indices
CBR320,41.6,20min,0.583333333,0.642167012,0.583333333,Dusk3,12,Analytical_Indices
CBR320,41.6,20min,0.714285714,0.731792717,0.674603175,Midday1,12,Analytical_Indices
CBR320,41.6,20min,0.833333333,0.868627451,0.833333333,Midday2,12,Analytical_Indices
CBR320,41.6,20min,0.916666667,0.922077922,0.916666667,Midday3,12,Analytical_Indices
CBR320,41.6,20min,0.472222222,0.511904762,0.472222222,Midnight1,12,Analytical_Indices
CBR320,41.6,20min,0.222222222,0.183574879,0.222222222,Midnight2,12,Analytical_Indices
CBR320,41.6,20min,0.583333333,0.590909091,0.583333333,Midnight3,12,Analytical_Indices
CBR64,8.33,20min,0.527777778,0.62202381,0.527777778,Dawn1,12,Analytical_Indices
CBR64,8.33,20min,0.694444444,0.720448179,0.694444444,Dawn2,12,Analytical_Indices
CBR64,8.33,20min,0.685714286,0.692255892,0.681018519,Dawn3,12,Analytical_Indices
CBR64,8.33,20min,0.833333333,0.840384615,0.833333333,Dusk1,12,Analytical_Indices
CBR64,8.33,20min,0.888888889,0.896825397,0.888888889,Dusk2,12,Analytical_Indices
CBR64,8.33,20min,0.555555556,0.597222222,0.555555556,Dusk3,12,Analytical_Indices
CBR64,8.33,20min,0.702702703,0.68496732,0.659722222,Midday1,12,Analytical_Indices
CBR64,8.33,20min,0.861111111,0.886363636,0.861111111,Midday2,12,Analytical_Indices
CBR64,8.33,20min,0.722222222,0.824358974,0.722222222,Midday3,12,Analytical_Indices
CBR64,8.33,20min,0.5,0.553030303,0.5,Midnight1,12,Analytical_Indices
CBR64,8.33,20min,0.305555556,NA,0.305555556,Midnight2,12,Analytical_Indices
CBR64,8.33,20min,0.555555556,0.563492063,0.555555556,Midnight3,12,Analytical_Indices
CBR8,1.04,20min,0.861111111,0.885470085,0.861111111,Dawn1,12,Analytical_Indices
CBR8,1.04,20min,0.722222222,0.750992063,0.722222222,Dawn2,12,Analytical_Indices
CBR8,1.04,20min,0.942857143,0.950089127,0.925925926,Dawn3,12,Analytical_Indices
CBR8,1.04,20min,0.833333333,0.83015873,0.833333333,Dusk1,12,Analytical_Indices
CBR8,1.04,20min,0.611111111,0.61031746,0.611111111,Dusk2,12,Analytical_Indices
CBR8,1.04,20min,0.722222222,0.777777778,0.722222222,Dusk3,12,Analytical_Indices
CBR8,1.04,20min,0.648648649,0.705820106,0.641203704,Midday1,12,Analytical_Indices
CBR8,1.04,20min,0.888888889,0.907692308,0.888888889,Midday2,12,Analytical_Indices
CBR8,1.04,20min,0.833333333,0.840384615,0.833333333,Midday3,12,Analytical_Indices
CBR8,1.04,20min,0.638888889,0.672735761,0.638888889,Midnight1,12,Analytical_Indices
CBR8,1.04,20min,0.805555556,0.877192982,0.805555556,Midnight2,12,Analytical_Indices
CBR8,1.04,20min,0.694444444,0.71679198,0.694444444,Midnight3,12,Analytical_Indices
RAW,100,20min,0.777777778,0.795833333,0.777777778,Dawn1,12,Analytical_Indices
RAW,100,20min,0.944444444,0.952380952,0.944444444,Dawn2,12,Analytical_Indices
RAW,100,20min,0.628571429,0.636324786,0.639351852,Dawn3,12,Analytical_Indices
RAW,100,20min,0.694444444,0.717541718,0.694444444,Dusk1,12,Analytical_Indices
RAW,100,20min,0.777777778,0.783333333,0.777777778,Dusk2,12,Analytical_Indices
RAW,100,20min,0.583333333,0.637566138,0.583333333,Dusk3,12,Analytical_Indices
RAW,100,20min,0.621621622,0.682748538,0.611111111,Midday1,12,Analytical_Indices
RAW,100,20min,0.722222222,0.756613757,0.722222222,Midday2,12,Analytical_Indices
RAW,100,20min,0.944444444,0.952380952,0.944444444,Midday3,12,Analytical_Indices
RAW,100,20min,0.722222222,0.755907491,0.722222222,Midnight1,12,Analytical_Indices
RAW,100,20min,0.833333333,0.857142857,0.833333333,Midnight2,12,Analytical_Indices
RAW,100,20min,0.852941176,0.853535354,0.85,Midnight3,12,Analytical_Indices
VBR0,22.56,20min,0.472222222,0.604166667,0.472222222,Dawn1,12,Analytical_Indices
VBR0,22.56,20min,0.75,0.769482152,0.75,Dawn2,12,Analytical_Indices
VBR0,22.56,20min,0.685714286,0.67962963,0.664814815,Dawn3,12,Analytical_Indices
VBR0,22.56,20min,0.888888889,0.891269841,0.888888889,Dusk1,12,Analytical_Indices
VBR0,22.56,20min,0.611111111,0.658730159,0.611111111,Dusk2,12,Analytical_Indices
VBR0,22.56,20min,0.583333333,0.666666667,0.583333333,Dusk3,12,Analytical_Indices
VBR0,22.56,20min,0.685714286,0.704166667,0.646825397,Midday1,12,Analytical_Indices
VBR0,22.56,20min,0.833333333,0.868627451,0.833333333,Midday2,12,Analytical_Indices
VBR0,22.56,20min,0.916666667,0.923076923,0.916666667,Midday3,12,Analytical_Indices
VBR0,22.56,20min,0.444444444,0.466666667,0.444444444,Midnight1,12,Analytical_Indices
VBR0,22.56,20min,0.333333333,0.258852259,0.333333333,Midnight2,12,Analytical_Indices
VBR0,22.56,20min,0.628571429,0.626839827,0.621212121,Midnight3,12,Analytical_Indices
CBR128,16.667,5min,0.6875,0.688888889,0.6875,Dawn1,12,Analytical_Indices
CBR128,16.667,5min,0.868055556,0.892960463,0.868055556,Dawn2,12,Analytical_Indices
CBR128,16.667,5min,0.529850746,0.57278481,0.563125026,Dawn3,12,Analytical_Indices
CBR128,16.667,5min,0.819444444,0.837426901,0.819444444,Dusk1,12,Analytical_Indices
CBR128,16.667,5min,0.659722222,0.65723356,0.659722222,Dusk2,12,Analytical_Indices
CBR128,16.667,5min,0.479166667,0.499308252,0.479166667,Dusk3,12,Analytical_Indices
CBR128,16.667,5min,0.554794521,0.529698748,0.519199346,Midday1,12,Analytical_Indices
CBR128,16.667,5min,0.753521127,0.765818034,0.75,Midday2,12,Analytical_Indices
CBR128,16.667,5min,0.701388889,0.772297723,0.701388889,Midday3,12,Analytical_Indices
CBR128,16.667,5min,0.388888889,0.505064229,0.388888889,Midnight1,12,Analytical_Indices
CBR128,16.667,5min,0.811188811,0.81015631,0.811170213,Midnight2,12,Analytical_Indices
CBR128,16.667,5min,0.680555556,0.71372549,0.680555556,Midnight3,12,Analytical_Indices
CBR16,2.08,5min,0.784722222,0.782872753,0.784722222,Dawn1,12,Analytical_Indices
CBR16,2.08,5min,0.916666667,0.916347729,0.916666667,Dawn2,12,Analytical_Indices
CBR16,2.08,5min,0.850746269,0.845111066,0.864550721,Dawn3,12,Analytical_Indices
CBR16,2.08,5min,0.784722222,0.799474842,0.784722222,Dusk1,12,Analytical_Indices
CBR16,2.08,5min,0.597222222,0.624467178,0.597222222,Dusk2,12,Analytical_Indices
CBR16,2.08,5min,0.555555556,0.624867725,0.555555556,Dusk3,12,Analytical_Indices
CBR16,2.08,5min,0.835616438,0.833488372,0.846711601,Midday1,12,Analytical_Indices
CBR16,2.08,5min,0.951388889,0.951618357,0.951388889,Midday2,12,Analytical_Indices
CBR16,2.08,5min,0.895833333,0.895207861,0.895833333,Midday3,12,Analytical_Indices
CBR16,2.08,5min,0.659722222,0.721772986,0.659722222,Midnight1,12,Analytical_Indices
CBR16,2.08,5min,0.833333333,0.846708307,0.833333333,Midnight2,12,Analytical_Indices
CBR16,2.08,5min,0.708333333,0.729001841,0.708333333,Midnight3,12,Analytical_Indices
CBR256,33.35,5min,0.673611111,0.676359615,0.673611111,Dawn1,12,Analytical_Indices
CBR256,33.35,5min,0.852112676,0.882362082,0.851359338,Dawn2,12,Analytical_Indices
CBR256,33.35,5min,0.567164179,0.560244078,0.598566087,Dawn3,12,Analytical_Indices
CBR256,33.35,5min,0.854166667,0.865753709,0.854166667,Dusk1,12,Analytical_Indices
CBR256,33.35,5min,0.784722222,0.789462735,0.784722222,Dusk2,12,Analytical_Indices
CBR256,33.35,5min,0.5,0.532751305,0.5,Dusk3,12,Analytical_Indices
CBR256,33.35,5min,0.655172414,0.67030932,0.652182416,Midday1,12,Analytical_Indices
CBR256,33.35,5min,0.805555556,0.832466456,0.805555556,Midday2,12,Analytical_Indices
CBR256,33.35,5min,0.743055556,0.795959596,0.743055556,Midday3,12,Analytical_Indices
CBR256,33.35,5min,0.482517483,0.572689076,0.484485816,Midnight1,12,Analytical_Indices
CBR256,33.35,5min,0.944444444,0.945872288,0.944444444,Midnight2,12,Analytical_Indices
CBR256,33.35,5min,0.756944444,0.78057209,0.756944444,Midnight3,12,Analytical_Indices
CBR32,4.16,5min,0.840277778,0.838309557,0.840277778,Dawn1,12,Analytical_Indices
CBR32,4.16,5min,0.854166667,0.865764762,0.854166667,Dawn2,12,Analytical_Indices
CBR32,4.16,5min,0.731343284,0.781512826,0.749455606,Dawn3,12,Analytical_Indices
CBR32,4.16,5min,0.881944444,0.886790123,0.881944444,Dusk1,12,Analytical_Indices
CBR32,4.16,5min,0.569444444,0.61041237,0.569444444,Dusk2,12,Analytical_Indices
CBR32,4.16,5min,0.583333333,0.663359788,0.583333333,Dusk3,12,Analytical_Indices
CBR32,4.16,5min,0.883561644,0.87898914,0.901041667,Midday1,12,Analytical_Indices
CBR32,4.16,5min,0.916666667,0.922619048,0.916666667,Midday2,12,Analytical_Indices
CBR32,4.16,5min,0.868055556,0.905472637,0.868055556,Midday3,12,Analytical_Indices
CBR32,4.16,5min,0.555555556,0.544646465,0.555555556,Midnight1,12,Analytical_Indices
CBR32,4.16,5min,0.569444444,0.564604554,0.569444444,Midnight2,12,Analytical_Indices
CBR32,4.16,5min,0.694444444,0.775438596,0.694444444,Midnight3,12,Analytical_Indices
CBR320,41.6,5min,0.680555556,0.685201333,0.680555556,Dawn1,12,Analytical_Indices
CBR320,41.6,5min,0.861111111,0.893939394,0.861111111,Dawn2,12,Analytical_Indices
CBR320,41.6,5min,0.567164179,0.567175823,0.598566087,Dawn3,12,Analytical_Indices
CBR320,41.6,5min,0.854166667,0.865753709,0.854166667,Dusk1,12,Analytical_Indices
CBR320,41.6,5min,0.763888889,0.775802124,0.763888889,Dusk2,12,Analytical_Indices
CBR320,41.6,5min,0.5,0.532751305,0.5,Dusk3,12,Analytical_Indices
CBR320,41.6,5min,0.643835616,0.659426848,0.641544118,Midday1,12,Analytical_Indices
CBR320,41.6,5min,0.8125,0.842914439,0.8125,Midday2,12,Analytical_Indices
CBR320,41.6,5min,0.743055556,0.795959596,0.743055556,Midday3,12,Analytical_Indices
CBR320,41.6,5min,0.458333333,0.555760202,0.458333333,Midnight1,12,Analytical_Indices
CBR320,41.6,5min,0.923611111,0.929394246,0.923611111,Midnight2,12,Analytical_Indices
CBR320,41.6,5min,0.692307692,0.733613222,0.692080378,Midnight3,12,Analytical_Indices
CBR64,8.33,5min,0.583333333,0.648795649,0.583333333,Dawn1,12,Analytical_Indices
CBR64,8.33,5min,0.791666667,0.795634921,0.791666667,Dawn2,12,Analytical_Indices
CBR64,8.33,5min,0.626865672,0.642512077,0.631607708,Dawn3,12,Analytical_Indices
CBR64,8.33,5min,0.9375,0.938208061,0.9375,Dusk1,12,Analytical_Indices
CBR64,8.33,5min,0.805555556,0.804340981,0.805555556,Dusk2,12,Analytical_Indices
CBR64,8.33,5min,0.520833333,0.504818111,0.520833333,Dusk3,12,Analytical_Indices
CBR64,8.33,5min,0.671232877,0.666583995,0.649816176,Midday1,12,Analytical_Indices
CBR64,8.33,5min,0.881944444,0.884284704,0.881944444,Midday2,12,Analytical_Indices
CBR64,8.33,5min,0.826388889,0.854166667,0.826388889,Midday3,12,Analytical_Indices
CBR64,8.33,5min,0.416666667,0.493766642,0.416666667,Midnight1,12,Analytical_Indices
CBR64,8.33,5min,0.715277778,0.722228284,0.715277778,Midnight2,12,Analytical_Indices
CBR64,8.33,5min,0.6875,0.701604555,0.6875,Midnight3,12,Analytical_Indices
CBR8,1.04,5min,0.847222222,0.872865275,0.847222222,Dawn1,12,Analytical_Indices
CBR8,1.04,5min,0.819444444,0.824118627,0.819444444,Dawn2,12,Analytical_Indices
CBR8,1.04,5min,0.910447761,0.896621622,0.905710999,Dawn3,12,Analytical_Indices
CBR8,1.04,5min,0.8125,0.827258899,0.8125,Dusk1,12,Analytical_Indices
CBR8,1.04,5min,0.604166667,0.62639543,0.604166667,Dusk2,12,Analytical_Indices
CBR8,1.04,5min,0.652777778,0.711741742,0.652777778,Dusk3,12,Analytical_Indices
CBR8,1.04,5min,0.664383562,0.683760684,0.651348039,Midday1,12,Analytical_Indices
CBR8,1.04,5min,0.909722222,0.919143096,0.909722222,Midday2,12,Analytical_Indices
CBR8,1.04,5min,0.840277778,0.84537037,0.840277778,Midday3,12,Analytical_Indices
CBR8,1.04,5min,0.625,0.619272237,0.625,Midnight1,12,Analytical_Indices
CBR8,1.04,5min,0.798611111,0.85968254,0.798611111,Midnight2,12,Analytical_Indices
CBR8,1.04,5min,0.909722222,0.915003695,0.909722222,Midnight3,12,Analytical_Indices
RAW,100,5min,0.791666667,0.791009218,0.791666667,Dawn1,12,Analytical_Indices
RAW,100,5min,0.875,0.896434635,0.875,Dawn2,12,Analytical_Indices
RAW,100,5min,0.571428571,0.57260101,0.599884259,Dawn3,12,Analytical_Indices
RAW,100,5min,0.798611111,0.808611122,0.798611111,Dusk1,12,Analytical_Indices
RAW,100,5min,0.756944444,0.753115611,0.756944444,Dusk2,12,Analytical_Indices
RAW,100,5min,0.583333333,0.637556222,0.583333333,Dusk3,12,Analytical_Indices
RAW,100,5min,0.642857143,0.667641614,0.642857143,Midday1,12,Analytical_Indices
RAW,100,5min,0.8125,0.844016661,0.8125,Midday2,12,Analytical_Indices
RAW,100,5min,0.840277778,0.870119101,0.840277778,Midday3,12,Analytical_Indices
RAW,100,5min,0.673611111,0.705062205,0.673611111,Midnight1,12,Analytical_Indices
RAW,100,5min,0.9375,0.938671024,0.9375,Midnight2,12,Analytical_Indices
RAW,100,5min,0.854166667,0.860488177,0.854166667,Midnight3,12,Analytical_Indices
VBR0,22.56,5min,0.819444444,0.824463119,0.819444444,Dawn1,12,Analytical_Indices
VBR0,22.56,5min,0.729166667,0.729403457,0.729166667,Dawn2,12,Analytical_Indices
VBR0,22.56,5min,0.676691729,0.664136622,0.671207038,Dawn3,12,Analytical_Indices
VBR0,22.56,5min,0.729166667,0.76765833,0.729166667,Dusk1,12,Analytical_Indices
VBR0,22.56,5min,0.590277778,0.593139352,0.590277778,Dusk2,12,Analytical_Indices
VBR0,22.56,5min,0.597222222,0.669238452,0.597222222,Dusk3,12,Analytical_Indices
VBR0,22.56,5min,0.554794521,0.585959596,0.53125,Midday1,12,Analytical_Indices
VBR0,22.56,5min,0.694444444,0.706923231,0.694444444,Midday2,12,Analytical_Indices
VBR0,22.56,5min,0.631944444,0.690686937,0.631944444,Midday3,12,Analytical_Indices
VBR0,22.56,5min,0.604166667,0.635975136,0.604166667,Midnight1,12,Analytical_Indices
VBR0,22.56,5min,0.895833333,0.897157191,0.895833333,Midnight2,12,Analytical_Indices
VBR0,22.56,5min,0.722222222,0.807692308,0.722222222,Midnight3,12,Analytical_Indices
